2,6582075,55,26,23,20,41,30,0,0,0,0,0,0,0:0:0.0
2,6582180,91,110,104,52,145,46,0,0,0,0,0,0,0:0:0.0
2,6582275,91,110,104,52,145,46,0,0,0,0,0,0,0:0:0.0
2,6582375,91,110,104,52,145,46,0,0,0,0,0,0,0:0:0.0
2,6582475,91,110,104,52,145,46,0,0,0,0,0,0,0:0:0.0
2,6582575,91,110,104,52,145,46,0,0,0,0,0,0,0:0:0.0
2,6582675,169,190,211,273,241,139,0,0,0,0,0,0,0:0:0.0
2,6582779,169,190,211,273,241,139,0,0,0,0,0,0,0:0:0.0
2,6582876,169,190,211,273,241,139,0,0,0,0,0,0,0:0:0.0
2,6582975,169,190,211,273,241,139,0,0,0,0,0,0,0:0:0.0
2,6583075,169,190,211,273,241,139,0,0,0,0,0,0,0:0:0.0
2,6583175,183,198,192,101,189,111,0,0,0,0,0,0,0:0:0.0
2,6583275,183,198,192,101,189,111,0,0,0,0,0,0,0:0:0.0
2,6583376,183,198,192,101,189,111,0,0,0,0,0,0,0:0:0.0
2,6583478,183,198,192,101,189,111,0,0,0,0,0,0,0:0:0.0
2,6583575,242,361,401,269,349,155,0,0,0,0,0,0,0:0:0.0
2,6583675,242,361,401,269,349,155,0,0,0,0,0,0,0:0:0.0
2,6583775,242,361,401,269,349,155,0,0,0,0,0,0,0:0:0.0
2,6583875,242,361,401,269,349,155,0,0,0,0,0,0,0:0:0.0
2,6583975,242,361,401,269,349,155,0,0,0,0,0,0,0:0:0.0
2,6584075,202,130,116,137,119,133,0,0,0,0,0,0,0:0:0.0
2,6584178,202,130,116,137,119,133,0,0,0,0,0,0,0:0:0.0
2,6584275,202,130,116,137,119,133,0,0,0,0,0,0,0:0:0.0
2,6584375,202,130,116,137,119,133,0,0,0,0,0,0,0:0:0.0
2,6584475,202,130,116,137,119,133,0,0,0,0,0,0,0:0:0.0
2,6584575,261,445,550,324,341,267,0,0,0,0,0,0,0:0:0.0
2,6584680,261,445,550,324,341,267,0,0,0,0,0,0,0:0:0.0
2,6584778,261,445,550,324,341,267,0,0,0,0,0,0,0:0:0.0
2,6584878,261,445,550,324,341,267,0,0,0,0,0,0,0:0:0.0
2,6584976,261,445,550,324,341,267,0,0,0,0,0,0,0:0:0.0
2,6585075,247,150,69,193,9001,169,0,0,0,0,0,0,0:0:0.0
2,6585175,247,150,69,193,9001,169,0,0,0,0,0,0,0:0:0.0
2,6585275,247,150,69,193,9001,169,0,0,0,0,0,0,0:0:0.0
2,6585379,247,150,69,193,9001,169,0,0,0,0,0,0,0:0:0.0
2,6585475,240,300,343,114,174,263,0,0,0,0,0,0,0:0:0.0
2,6585577,240,300,343,114,174,263,0,0,0,0,0,0,0:0:0.0
2,6585675,240,300,343,114,174,263,0,0,0,0,0,0,0:0:0.0
2,6585775,240,300,343,114,174,263,0,0,0,0,0,0,0:0:0.0
2,6585878,240,300,343,114,174,263,0,0,0,0,0,0,0:0:0.0
2,6585975,160,186,169,325,324,89,0,0,0,0,0,0,0:0:0.0
2,6586076,160,186,169,325,324,89,0,0,0,0,0,0,0:0:0.0
2,6586175,160,186,169,325,324,89,0,0,0,0,0,0,0:0:0.0
2,6586275,160,186,169,325,324,89,0,0,0,0,0,0,0:0:0.0
2,6586377,160,186,169,325,324,89,0,0,0,0,0,0,0:0:0.0
2,6586475,146,132,139,82,113,104,0,0,0,0,0,0,0:0:0.0
2,6586575,146,132,139,82,113,104,0,0,0,0,0,0,0:0:0.0
2,6586675,146,132,139,82,113,104,0,0,0,0,0,0,0:0:0.0
2,6586775,146,132,139,82,113,104,0,0,0,0,0,0,0:0:0.0
2,6586875,146,132,139,82,113,104,0,0,0,0,0,0,0:0:0.0
2,6586979,164,286,322,133,316,193,0,0,0,0,0,0,0:0:0.0
2,6587075,164,286,322,133,316,193,0,0,0,0,0,0,0:0:0.0
2,6587175,164,286,322,133,316,193,0,0,0,0,0,0,0:0:0.0
2,6587284,164,286,322,133,316,193,0,0,0,0,0,0,0:0:0.0
2,6587378,128,186,210,86,143,92,0,0,0,0,0,0,0:0:0.0
2,6587478,128,186,210,86,143,92,0,0,0,0,0,0,0:0:0.0
2,6587575,128,186,210,86,143,92,0,0,0,0,0,0,0:0:0.0
2,6587679,128,186,210,86,143,92,0,0,0,0,0,0,0:0:0.0
2,6587775,128,186,210,86,143,92,0,0,0,0,0,0,0:0:0.0
2,6587875,81,98,105,38,98,85,0,0,0,0,0,0,0:0:0.0
2,6587976,81,98,105,38,98,85,0,0,0,0,0,0,0:0:0.0
2,6588075,81,98,105,38,98,85,0,0,0,0,0,0,0:0:0.0
2,6588175,81,98,105,38,98,85,0,0,0,0,0,0,0:0:0.0
2,6588275,81,98,105,38,98,85,0,0,0,0,0,0,0:0:0.0
2,6588375,54,23,31,17,42,30,0,0,0,0,0,0,0:0:0.0
2,6588475,54,23,31,17,42,30,0,0,0,0,0,0,0:0:0.0
2,6588575,54,23,31,17,42,30,0,0,0,0,0,0,0:0:0.0
2,6588679,54,23,31,17,42,30,0,0,0,0,0,0,0:0:0.0
2,6588776,54,23,31,17,42,30,0,0,0,0,0,0,0:0:0.0
2,6588875,55,23,24,34,40,27,0,0,0,0,0,0,0:0:0.0
2,6588976,55,23,24,34,40,27,0,0,0,0,0,0,0:0:0.0
2,6589075,55,23,24,34,40,27,0,0,0,0,0,0,0:0:0.0
2,6589178,55,23,24,34,40,27,0,0,0,0,0,0,0:0:0.0
2,6589275,52,26,27,29,44,27,0,0,0,0,0,0,0:0:0.0
2,6589375,52,26,27,29,44,27,0,0,0,0,0,0,0:0:0.0
2,6589479,52,26,27,29,44,27,0,0,0,0,0,0,0:0:0.0
2,6589575,52,26,27,29,44,27,0,0,0,0,0,0,0:0:0.0
2,6589675,52,26,27,29,44,27,0,0,0,0,0,0,0:0:0.0
2,6589775,67,36,55,27,45,61,0,0,0,0,0,0,0:0:0.0
2,6589876,67,36,55,27,45,61,0,0,0,0,0,0,0:0:0.0
2,6589975,67,36,55,27,45,61,0,0,0,0,0,0,0:0:0.0
2,6590075,67,36,55,27,45,61,0,0,0,0,0,0,0:0:0.0
2,6590175,67,36,55,27,45,61,0,0,0,0,0,0,0:0:0.0
2,6590278,66,35,58,24,48,65,0,0,0,0,0,0,0:0:0.0
2,6590378,66,35,58,24,48,65,0,0,0,0,0,0,0:0:0.0
2,6590475,66,35,58,24,48,65,0,0,0,0,0,0,0:0:0.0
2,6590579,66,35,58,24,48,65,0,0,0,0,0,0,0:0:0.0
2,6590675,66,35,58,24,48,65,0,0,0,0,0,0,0:0:0.0
2,6590775,55,24,25,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6590876,55,24,25,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6590976,55,24,25,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6591075,55,24,25,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6591176,52,29,21,21,41,27,0,0,0,0,0,0,0:0:0.0
2,6591275,52,29,21,21,41,27,0,0,0,0,0,0,0:0:0.0
2,6591375,52,29,21,21,41,27,0,0,0,0,0,0,0:0:0.0
2,6591475,52,29,21,21,41,27,0,0,0,0,0,0,0:0:0.0
2,6591575,52,29,21,21,41,27,0,0,0,0,0,0,0:0:0.0
2,6591675,54,26,22,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6591778,54,26,22,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6591875,54,26,22,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6591975,54,26,22,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592075,54,26,22,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592175,54,25,26,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592275,54,25,26,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592376,54,25,26,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592475,54,25,26,17,38,27,0,0,0,0,0,0,0:0:0.0
2,6592575,57,24,24,16,38,27,0,0,0,0,0,0,0:0:0.0
2,6592675,57,24,24,16,38,27,0,0,0,0,0,0,0:0:0.0
2,6592775,57,24,24,16,38,27,0,0,0,0,0,0,0:0:0.0
2,6592875,57,24,24,16,38,27,0,0,0,0,0,0,0:0:0.0
2,6592975,57,24,24,16,38,27,0,0,0,0,0,0,0:0:0.0
2,6593075,53,27,23,16,40,30,0,0,0,0,0,0,0:0:0.0
2,6593176,53,27,23,16,40,30,0,0,0,0,0,0,0:0:0.0
2,6593275,53,27,23,16,40,30,0,0,0,0,0,0,0:0:0.0
2,6593375,53,27,23,16,40,30,0,0,0,0,0,0,0:0:0.0
2,6593475,53,27,23,16,40,30,0,0,0,0,0,0,0:0:0.0
2,6593575,53,30,24,19,45,28,0,0,0,0,0,0,0:0:0.0
2,6593675,53,30,24,19,45,28,0,0,0,0,0,0,0:0:0.0
2,6593775,53,30,24,19,45,28,0,0,0,0,0,0,0:0:0.0
2,6593875,53,30,24,19,45,28,0,0,0,0,0,0,0:0:0.0
2,6593975,53,30,24,19,45,28,0,0,0,0,0,0,0:0:0.0
2,6594075,54,24,22,16,38,29,0,0,0,0,0,0,0:0:0.0
2,6594175,54,24,22,16,38,29,0,0,0,0,0,0,0:0:0.0
2,6594276,54,24,22,16,38,29,0,0,0,0,0,0,0:0:0.0
2,6594375,54,24,22,16,38,29,0,0,0,0,0,0,0:0:0.0
2,6594476,51,23,27,6,40,29,0,0,0,-1,0,0,0:0:0.0
2,6594575,51,23,27,6,40,29,0,0,0,-1,0,0,0:0:0.0
2,6594675,51,23,27,6,40,29,0,0,0,-1,0,0,0:0:0.0
2,6594775,51,23,27,6,40,29,0,0,0,-1,0,0,0:0:0.0
2,6594875,51,23,27,6,40,29,0,0,0,-1,0,0,0:0:0.0
2,6594975,50,25,27,7,42,26,0,0,0,-1,0,0,0:0:0.0
2,6595075,50,25,27,7,42,26,0,0,0,-1,0,0,0:0:0.0
2,6595177,50,25,27,7,42,26,0,0,0,-1,0,0,0:0:0.0
2,6595275,50,25,27,7,42,26,0,0,0,-1,0,0,0:0:0.0
2,6595375,50,25,27,7,42,26,0,0,0,-1,0,0,0:0:0.0
2,6595476,55,25,27,16,40,28,0,0,0,0,0,0,0:0:0.0
2,6595575,55,25,27,16,40,28,0,0,0,0,0,0,0:0:0.0
2,6595675,55,25,27,16,40,28,0,0,0,0,0,0,0:0:0.0
2,6595776,55,25,27,16,40,28,0,0,0,0,0,0,0:0:0.0
2,6595875,55,25,27,16,40,28,0,0,0,0,0,0,0:0:0.0
2,6595976,55,27,25,14,40,27,0,0,0,0,0,0,0:0:0.0
2,6596077,55,27,25,14,40,27,0,0,0,0,0,0,0:0:0.0
2,6596175,55,27,25,14,40,27,0,0,0,0,0,0,0:0:0.0
2,6596279,55,27,25,14,40,27,0,0,0,0,0,0,0:0:0.0
2,6596375,54,27,23,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6596475,54,27,23,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6596575,54,27,23,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6596675,54,27,23,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6596775,54,27,23,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6596875,52,25,30,13,40,29,0,0,0,0,0,0,0:0:0.0
2,6596975,52,25,30,13,40,29,0,0,0,0,0,0,0:0:0.0
2,6597075,52,25,30,13,40,29,0,0,0,0,0,0,0:0:0.0
2,6597175,52,25,30,13,40,29,0,0,0,0,0,0,0:0:0.0
2,6597275,52,25,30,13,40,29,0,0,0,0,0,0,0:0:0.0
2,6597375,55,26,22,13,40,27,0,0,0,0,0,0,0:0:0.0
2,6597475,55,26,22,13,40,27,0,0,0,0,0,0,0:0:0.0
2,6597575,55,26,22,13,40,27,0,0,0,0,0,0,0:0:0.0
2,6597675,55,26,22,13,40,27,0,0,0,0,0,0,0:0:0.0
2,6597775,55,26,22,13,40,27,0,0,0,0,0,0,0:0:0.0
2,6597875,55,24,26,11,44,30,0,0,0,0,0,0,0:0:0.0
2,6597975,55,24,26,11,44,30,0,0,0,0,0,0,0:0:0.0
2,6598075,55,24,26,11,44,30,0,0,0,0,0,0,0:0:0.0
2,6598175,55,24,26,11,44,30,0,0,0,0,0,0,0:0:0.0
2,6598275,55,29,27,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6598375,55,29,27,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6598475,55,29,27,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6598575,55,29,27,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6598675,55,29,27,14,40,28,0,0,0,0,0,0,0:0:0.0
2,6598775,53,25,25,17,44,29,0,0,0,0,0,0,0:0:0.0
2,6598877,53,25,25,17,44,29,0,0,0,0,0,0,0:0:0.0
2,6598978,53,25,25,17,44,29,0,0,0,0,0,0,0:0:0.0
2,6599076,53,25,25,17,44,29,0,0,0,0,0,0,0:0:0.0
2,6599175,53,25,25,17,44,29,0,0,0,0,0,0,0:0:0.0
2,6599275,55,24,25,21,37,27,0,0,0,0,0,0,0:0:0.0
2,6599375,55,24,25,21,37,27,0,0,0,0,0,0,0:0:0.0
2,6599475,55,24,25,21,37,27,0,0,0,0,0,0,0:0:0.0
2,6599576,55,24,25,21,37,27,0,0,0,0,0,0,0:0:0.0
2,6599677,55,24,25,21,37,27,0,0,0,0,0,0,0:0:0.0
2,6599775,54,23,25,18,41,26,0,0,0,0,0,0,0:0:0.0
2,6599875,54,23,25,18,41,26,0,0,0,0,0,0,0:0:0.0
2,6599975,54,23,25,18,41,26,0,0,0,0,0,0,0:0:0.0
2,6600075,54,23,25,18,41,26,0,0,0,0,0,0,0:0:0.0
2,6600175,56,28,28,17,42,26,0,0,0,0,0,0,0:0:0.0
2,6600275,56,28,28,17,42,26,0,0,0,0,0,0,0:0:0.0
2,6600375,56,28,28,17,42,26,0,0,0,0,0,0,0:0:0.0
2,6600475,56,28,28,17,42,26,0,0,0,0,0,0,0:0:0.0
2,6600575,56,28,28,17,42,26,0,0,0,0,0,0,0:0:0.0
2,6600675,53,23,26,16,39,27,0,0,0,0,0,0,0:0:0.0
2,6600778,53,23,26,16,39,27,0,0,0,0,0,0,0:0:0.0
2,6600875,53,23,26,16,39,27,0,0,0,0,0,0,0:0:0.0
2,6600975,53,23,26,16,39,27,0,0,0,0,0,0,0:0:0.0
2,6601075,53,23,26,16,39,27,0,0,0,0,0,0,0:0:0.0
2,6601175,53,27,26,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6601275,53,27,26,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6601375,53,27,26,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6601475,53,27,26,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6601575,53,27,26,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6601675,55,25,27,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6601775,55,25,27,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6601875,55,25,27,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6601975,55,25,27,17,41,28,0,0,0,0,0,0,0:0:0.0
2,6602075,54,28,24,19,41,26,0,0,0,0,0,0,0:0:0.0
2,6602175,54,28,24,19,41,26,0,0,0,0,0,0,0:0:0.0
2,6602275,54,28,24,19,41,26,0,0,0,0,0,0,0:0:0.0
2,6602375,54,28,24,19,41,26,0,0,0,0,0,0,0:0:0.0
2,6602475,54,28,24,19,41,26,0,0,0,0,0,0,0:0:0.0
2,6602577,54,24,29,19,42,25,0,0,0,0,0,0,0:0:0.0
2,6602680,54,24,29,19,42,25,0,0,0,0,0,0,0:0:0.0
2,6602775,54,24,29,19,42,25,0,0,0,0,0,0,0:0:0.0
2,6602875,54,24,29,19,42,25,0,0,0,0,0,0,0:0:0.0
2,6602975,54,24,29,19,42,25,0,0,0,0,0,0,0:0:0.0
2,6603075,54,26,23,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6603175,54,26,23,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6603275,54,26,23,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6603376,54,26,23,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6603475,54,26,23,19,41,27,0,0,0,0,0,0,0:0:0.0
2,6603581,53,25,24,16,41,27,0,0,0,0,0,0,0:0:0.0
2,6603675,53,25,24,16,41,27,0,0,0,0,0,0,0:0:0.0
2,6603775,53,25,24,16,41,27,0,0,0,0,0,0,0:0:0.0
2,6603875,53,25,24,16,41,27,0,0,0,0,0,0,0:0:0.0
2,6603975,54,24,25,18,40,33,0,0,0,0,0,0,0:0:0.0
2,6604075,54,24,25,18,40,33,0,0,0,0,0,0,0:0:0.0
2,6604175,54,24,25,18,40,33,0,0,0,0,0,0,0:0:0.0
2,6604280,54,24,25,18,40,33,0,0,0,0,0,0,0:0:0.0
2,6604375,54,24,25,18,40,33,0,0,0,0,0,0,0:0:0.0
2,6604475,56,27,24,16,40,29,0,0,0,0,0,0,0:0:0.0
2,6604575,56,27,24,16,40,29,0,0,0,0,0,0,0:0:0.0
2,6604678,56,27,24,16,40,29,0,0,0,0,0,0,0:0:0.0
2,6604775,56,27,24,16,40,29,0,0,0,0,0,0,0:0:0.0
2,6604875,56,27,24,16,40,29,0,0,0,0,0,0,0:0:0.0
2,6604975,56,26,24,17,39,31,0,0,0,0,0,0,0:0:0.0
2,6605077,56,26,24,17,39,31,0,0,0,0,0,0,0:0:0.0
2,6605175,56,26,24,17,39,31,0,0,0,0,0,0,0:0:0.0
2,6605275,56,26,24,17,39,31,0,0,0,0,0,0,0:0:0.0
2,6605376,56,26,24,17,39,31,0,0,0,0,0,0,0:0:0.0
2,6605475,54,27,27,19,41,28,0,0,0,0,0,0,0:0:0.0
2,6605575,54,27,27,19,41,28,0,0,0,0,0,0,0:0:0.0
2,6605675,54,27,27,19,41,28,0,0,0,0,0,0,0:0:0.0
2,6605775,54,27,27,19,41,28,0,0,0,0,0,0,0:0:0.0
2,6605875,53,26,24,19,38,26,0,0,0,0,0,0,0:0:0.0
2,6605975,53,26,24,19,38,26,0,0,0,0,0,0,0:0:0.0
2,6606075,53,26,24,19,38,26,0,0,0,0,0,0,0:0:0.0
2,6606175,53,26,24,19,38,26,0,0,0,0,0,0,0:0:0.0
2,6606275,53,26,24,19,38,26,0,0,0,0,0,0,0:0:0.0
2,6606375,56,23,26,21,39,30,0,0,0,0,0,0,0:0:0.0
2,6606475,56,23,26,21,39,30,0,0,0,0,0,0,0:0:0.0
2,6606577,56,23,26,21,39,30,0,0,0,0,0,0,0:0:0.0
2,6606675,56,23,26,21,39,30,0,0,0,0,0,0,0:0:0.0
2,6606775,56,23,26,21,39,30,0,0,0,0,0,0,0:0:0.0
2,6606875,58,28,28,19,40,25,0,0,0,0,0,0,0:0:0.0
2,6606975,58,28,28,19,40,25,0,0,0,0,0,0,0:0:0.0
2,6607075,58,28,28,19,40,25,0,0,0,0,0,0,0:0:0.0
2,6607175,58,28,28,19,40,25,0,0,0,0,0,0,0:0:0.0
2,6607275,58,28,28,19,40,25,0,0,0,0,0,0,0:0:0.0
2,6607375,53,24,21,20,41,27,0,0,0,0,0,0,0:0:0.0
2,6607475,53,24,21,20,41,27,0,0,0,0,0,0,0:0:0.0
2,6607575,53,24,21,20,41,27,0,0,0,0,0,0,0:0:0.0
2,6607675,53,24,21,20,41,27,0,0,0,0,0,0,0:0:0.0
2,6607775,55,26,24,18,38,29,0,0,0,0,0,0,0:0:0.0
2,6607876,55,26,24,18,38,29,0,0,0,0,0,0,0:0:0.0
2,6607975,55,26,24,18,38,29,0,0,0,0,0,0,0:0:0.0
2,6608075,55,26,24,18,38,29,0,0,0,0,0,0,0:0:0.0
2,6608175,55,26,24,18,38,29,0,0,0,0,0,0,0:0:0.0
2,6608276,55,25,23,20,43,28,0,0,0,0,0,0,0:0:0.0
2,6608379,55,25,23,20,43,28,0,0,0,0,0,0,0:0:0.0
2,6608478,55,25,23,20,43,28,0,0,0,0,0,0,0:0:0.0
2,6608575,55,25,23,20,43,28,0,0,0,0,0,0,0:0:0.0
2,6608675,55,25,23,20,43,28,0,0,0,0,0,0,0:0:0.0
2,6608779,56,26,21,20,39,32,0,0,0,0,0,0,0:0:0.0
2,6608875,56,26,21,20,39,32,0,0,0,0,0,0,0:0:0.0
2,6608976,56,26,21,20,39,32,0,0,0,0,0,0,0:0:0.0
2,6609075,56,26,21,20,39,32,0,0,0,0,0,0,0:0:0.0
2,6609175,56,26,21,20,39,32,0,0,0,0,0,0,0:0:0.0
2,6609275,54,27,23,18,41,31,0,0,0,0,0,0,0:0:0.0
2,6609375,54,27,23,18,41,31,0,0,0,0,0,0,0:0:0.0
2,6609476,54,27,23,18,41,31,0,0,0,0,0,0,0:0:0.0
2,6609575,54,27,23,18,41,31,0,0,0,0,0,0,0:0:0.0
2,6609675,54,25,25,14,38,32,0,0,0,0,0,0,0:0:0.0
2,6609775,54,25,25,14,38,32,0,0,0,0,0,0,0:0:0.0
2,6609875,54,25,25,14,38,32,0,0,0,0,0,0,0:0:0.0
2,6609976,54,25,25,14,38,32,0,0,0,0,0,0,0:0:0.0
2,6610075,54,25,25,14,38,32,0,0,0,0,0,0,0:0:0.0
2,6610175,52,25,25,16,42,32,0,0,0,0,0,0,0:0:0.0
2,6610279,52,25,25,16,42,32,0,0,0,0,0,0,0:0:0.0
2,6610375,52,25,25,16,42,32,0,0,0,0,0,0,0:0:0.0
2,6610475,52,25,25,16,42,32,0,0,0,0,0,0,0:0:0.0
2,6610575,52,25,25,16,42,32,0,0,0,0,0,0,0:0:0.0
2,6610675,51,26,22,18,41,27,0,0,0,0,0,0,0:0:0.0
2,6610775,51,26,22,18,41,27,0,0,0,0,0,0,0:0:0.0
2,6610875,51,26,22,18,41,27,0,0,0,0,0,0,0:0:0.0
2,6610975,51,26,22,18,41,27,0,0,0,0,0,0,0:0:0.0
2,6611075,51,26,22,18,41,27,0,0,0,0,0,0,0:0:0.0
2,6611175,55,26,26,19,39,24,0,0,0,0,0,0,0:0:0.0
2,6611275,55,26,26,19,39,24,0,0,0,0,0,0,0:0:0.0
2,6611375,55,26,26,19,39,24,0,0,0,0,0,0,0:0:0.0
2,6611475,55,26,26,19,39,24,0,0,0,0,0,0,0:0:0.0
2,6611575,56,27,26,24,38,29,0,0,0,0,0,0,0:0:0.0
2,6611675,56,27,26,24,38,29,0,0,0,0,0,0,0:0:0.0
2,6611775,56,27,26,24,38,29,0,0,0,0,0,0,0:0:0.0
